track,dataset,normal_class,seed,objective_or_nu,target,result_path,status
DeepSVDD,cifar10,6,5,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_5/soft-boundary/result.json,complete
DeepSVDD,cifar10,6,6,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_6/one-class/result.json,complete
DeepSVDD,cifar10,6,6,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_6/soft-boundary/result.json,complete
DeepSVDD,cifar10,6,7,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_7/one-class/result.json,complete
DeepSVDD,cifar10,6,7,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_7/soft-boundary/result.json,complete
DeepSVDD,cifar10,6,8,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_8/one-class/result.json,complete
DeepSVDD,cifar10,6,8,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_8/soft-boundary/result.json,complete
DeepSVDD,cifar10,6,9,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_9/one-class/result.json,complete
DeepSVDD,cifar10,6,9,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_9/soft-boundary/result.json,complete
DeepSVDD,cifar10,6,10,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_10/one-class/result.json,complete
DeepSVDD,cifar10,6,10,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_6/seed_10/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,1,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_1/one-class/result.json,complete
DeepSVDD,cifar10,7,1,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_1/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,2,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_2/one-class/result.json,complete
DeepSVDD,cifar10,7,2,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_2/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,3,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_3/one-class/result.json,complete
DeepSVDD,cifar10,7,3,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_3/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,4,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_4/one-class/result.json,complete
DeepSVDD,cifar10,7,4,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_4/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,5,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_5/one-class/result.json,complete
DeepSVDD,cifar10,7,5,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_5/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,6,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_6/one-class/result.json,complete
DeepSVDD,cifar10,7,6,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_6/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,7,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_7/one-class/result.json,complete
DeepSVDD,cifar10,7,7,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_7/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,8,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_8/one-class/result.json,complete
DeepSVDD,cifar10,7,8,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_8/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,9,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_9/one-class/result.json,complete
DeepSVDD,cifar10,7,9,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_9/soft-boundary/result.json,complete
DeepSVDD,cifar10,7,10,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_10/one-class/result.json,complete
DeepSVDD,cifar10,7,10,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_7/seed_10/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,1,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_1/one-class/result.json,complete
DeepSVDD,cifar10,8,1,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_1/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,2,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_2/one-class/result.json,complete
DeepSVDD,cifar10,8,2,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_2/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,3,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_3/one-class/result.json,complete
DeepSVDD,cifar10,8,3,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_3/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,4,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_4/one-class/result.json,complete
DeepSVDD,cifar10,8,4,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_4/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,5,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_5/one-class/result.json,complete
DeepSVDD,cifar10,8,5,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_5/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,6,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_6/one-class/result.json,complete
DeepSVDD,cifar10,8,6,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_6/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,7,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_7/one-class/result.json,complete
DeepSVDD,cifar10,8,7,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_7/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,8,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_8/one-class/result.json,complete
DeepSVDD,cifar10,8,8,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_8/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,9,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_9/one-class/result.json,complete
DeepSVDD,cifar10,8,9,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_9/soft-boundary/result.json,complete
DeepSVDD,cifar10,8,10,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_10/one-class/result.json,complete
DeepSVDD,cifar10,8,10,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_8/seed_10/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,1,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_1/one-class/result.json,complete
DeepSVDD,cifar10,9,1,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_1/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,2,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_2/one-class/result.json,complete
DeepSVDD,cifar10,9,2,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_2/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,3,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_3/one-class/result.json,complete
DeepSVDD,cifar10,9,3,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_3/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,4,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_4/one-class/result.json,complete
DeepSVDD,cifar10,9,4,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_4/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,5,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_5/one-class/result.json,complete
DeepSVDD,cifar10,9,5,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_5/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,6,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_6/one-class/result.json,complete
DeepSVDD,cifar10,9,6,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_6/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,7,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_7/one-class/result.json,complete
DeepSVDD,cifar10,9,7,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_7/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,8,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_8/one-class/result.json,complete
DeepSVDD,cifar10,9,8,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_8/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,9,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_9/one-class/result.json,complete
DeepSVDD,cifar10,9,9,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_9/soft-boundary/result.json,complete
DeepSVDD,cifar10,9,10,one-class,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_10/one-class/result.json,complete
DeepSVDD,cifar10,9,10,soft-boundary,DeepSVDD_author_torch_readme_AE5_SVDD12,results/native/deep_svdd/DeepSVDD_author_torch_readme_AE5_SVDD12/cifar10/class_9/seed_10/soft-boundary/result.json,complete
DROCC,cifar10,0,0,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_0/seed_0/test_selected_result.json,complete
DROCC,cifar10,0,0,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_0/seed_0/fixed_final_epoch_result.json,complete
DROCC,cifar10,0,1,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_0/seed_1/test_selected_result.json,complete
DROCC,cifar10,0,1,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_0/seed_1/fixed_final_epoch_result.json,complete
DROCC,cifar10,0,2,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_0/seed_2/test_selected_result.json,complete
DROCC,cifar10,0,2,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_0/seed_2/fixed_final_epoch_result.json,complete
DROCC,cifar10,1,0,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_1/seed_0/test_selected_result.json,complete
DROCC,cifar10,1,0,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_1/seed_0/fixed_final_epoch_result.json,complete
DROCC,cifar10,1,1,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_1/seed_1/test_selected_result.json,complete
DROCC,cifar10,1,1,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_1/seed_1/fixed_final_epoch_result.json,complete
DROCC,cifar10,1,2,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_1/seed_2/test_selected_result.json,complete
DROCC,cifar10,1,2,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_1/seed_2/fixed_final_epoch_result.json,complete
DROCC,cifar10,2,0,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_2/seed_0/test_selected_result.json,complete
DROCC,cifar10,2,0,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_2/seed_0/fixed_final_epoch_result.json,complete
DROCC,cifar10,2,1,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_2/seed_1/test_selected_result.json,complete
DROCC,cifar10,2,1,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_2/seed_1/fixed_final_epoch_result.json,complete
DROCC,cifar10,2,2,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_2/seed_2/test_selected_result.json,complete
DROCC,cifar10,2,2,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_2/seed_2/fixed_final_epoch_result.json,complete
DROCC,cifar10,3,0,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_3/seed_0/test_selected_result.json,complete
DROCC,cifar10,3,0,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_3/seed_0/fixed_final_epoch_result.json,complete
DROCC,cifar10,3,1,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_3/seed_1/test_selected_result.json,complete
DROCC,cifar10,3,1,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_3/seed_1/fixed_final_epoch_result.json,complete
DROCC,cifar10,3,2,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_3/seed_2/test_selected_result.json,complete
DROCC,cifar10,3,2,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_3/seed_2/fixed_final_epoch_result.json,complete
DROCC,cifar10,4,0,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_4/seed_0/test_selected_result.json,complete
DROCC,cifar10,4,0,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_4/seed_0/fixed_final_epoch_result.json,complete
DROCC,cifar10,4,1,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_4/seed_1/test_selected_result.json,complete
DROCC,cifar10,4,1,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_4/seed_1/fixed_final_epoch_result.json,complete
DROCC,cifar10,4,2,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_4/seed_2/test_selected_result.json,complete
DROCC,cifar10,4,2,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_4/seed_2/fixed_final_epoch_result.json,complete
DROCC,cifar10,5,0,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_5/seed_0/test_selected_result.json,complete
DROCC,cifar10,5,0,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_5/seed_0/fixed_final_epoch_result.json,complete
DROCC,cifar10,5,1,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_5/seed_1/test_selected_result.json,complete
DROCC,cifar10,5,1,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_5/seed_1/fixed_final_epoch_result.json,complete
DROCC,cifar10,5,2,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_5/seed_2/test_selected_result.json,complete
DROCC,cifar10,5,2,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_5/seed_2/fixed_final_epoch_result.json,complete
DROCC,cifar10,6,0,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_6/seed_0/test_selected_result.json,complete
DROCC,cifar10,6,0,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_6/seed_0/fixed_final_epoch_result.json,complete
DROCC,cifar10,6,1,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_6/seed_1/test_selected_result.json,complete
DROCC,cifar10,6,1,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_6/seed_1/fixed_final_epoch_result.json,complete
DROCC,cifar10,6,2,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_6/seed_2/test_selected_result.json,complete
DROCC,cifar10,6,2,fixed_final_epoch,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_6/seed_2/fixed_final_epoch_result.json,complete
DROCC,cifar10,7,0,test_selected,DROCC_author_CIFAR_Table11_E5,results/native/drocc/DROCC_author_CIFAR_Table11_E5/class_7/seed_0/test_selected_result.json,complete
